Scheme Code,Scheme Name,ISIN Div Payout/ISIN Growth,ISIN Div Reinvestment,Net Asset Value,Repurchase Price,Sale Price,Date
131737,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Dividend Option,INF084M01317,INF084M01325,28.34,28.34,28.34,28-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.60,55.60,55.60,02-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.73,55.73,55.73,03-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.97,55.97,55.97,06-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.92,55.92,55.92,07-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.90,55.90,55.90,08-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.92,55.92,55.92,09-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,55.91,55.91,55.91,10-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,56.61,56.61,56.61,14-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,56.85,56.85,56.85,15-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.29,57.29,57.29,16-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.28,57.28,57.28,17-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.18,57.18,57.18,20-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.25,57.25,57.25,21-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,56.88,56.88,56.88,22-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.32,57.32,57.32,23-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.60,57.60,57.60,24-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.68,57.68,57.68,27-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,57.85,57.85,57.85,28-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,58.68,58.68,58.68,29-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,58.98,58.98,58.98,30-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.19,59.19,59.19,31-Mar-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.40,59.40,59.40,03-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.73,59.73,59.73,05-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.70,59.70,59.70,06-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.40,59.40,59.40,07-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.73,59.73,59.73,10-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.99,59.99,59.99,11-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.80,59.80,59.80,12-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.64,59.64,59.64,13-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.64,59.64,59.64,17-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.39,59.39,59.39,18-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,59.55,59.55,59.55,19-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,60.05,60.05,60.05,20-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,60.14,60.14,60.14,21-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,60.63,60.63,60.63,24-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,61.32,61.32,61.32,25-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,61.35,61.35,61.35,26-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,61.23,61.23,61.23,27-Apr-2017
131736,Aditya Birla Sun Life Tax Savings Fund - Regular Plan - Growth Option,INF084M01309,,61.05,61.05,61.05,28-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.68,26.68,26.68,02-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.72,26.72,26.72,03-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.83,26.83,26.83,06-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.8,26.8,26.8,07-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.77,26.77,26.77,08-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.83,26.83,26.83,09-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,26.85,26.85,26.85,10-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.21,27.21,27.21,14-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.25,27.25,27.25,15-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.48,27.48,27.48,16-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.34,27.34,27.34,17-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.28,27.28,27.28,20-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.25,27.25,27.25,21-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.06,27.06,27.06,22-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.24,27.24,27.24,23-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.38,27.38,27.38,24-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.29,27.29,27.29,27-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.47,27.47,27.47,28-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.62,27.62,27.62,29-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.79,27.79,27.79,30-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,27.97,27.97,27.97,31-Mar-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.18,28.18,28.18,03-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.43,28.43,28.43,05-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.37,28.37,28.37,06-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.18,28.18,28.18,07-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.29,28.29,28.29,10-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.46,28.46,28.46,11-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.31,28.31,28.31,12-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.39,28.39,28.39,13-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.41,28.41,28.41,17-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.35,28.35,28.35,18-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.42,28.42,28.42,19-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.56,28.56,28.56,20-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.53,28.53,28.53,21-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,28.78,28.78,28.78,24-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,29.03,29.03,29.03,25-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,29.07,29.07,29.07,26-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,29.02,29.02,29.02,27-Apr-2017
112537,L&T Tax Saver Fund- Regular Plan - Dividend,INF917K01262,INF917K01270,29.25,29.25,29.25,28-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.12,31.12,31.12,02-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.17,31.17,31.17,03-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.3,31.3,31.3,06-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.26,31.26,31.26,07-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.22,31.22,31.22,08-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.3,31.3,31.3,09-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.32,31.32,31.32,10-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.74,31.74,31.74,14-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.79,31.79,31.79,15-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.06,32.06,32.06,16-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.89,31.89,31.89,17-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.82,31.82,31.82,20-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.79,31.79,31.79,21-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.56,31.56,31.56,22-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.78,31.78,31.78,23-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.93,31.93,31.93,24-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,31.84,31.84,31.84,27-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.05,32.05,32.05,28-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.21,32.21,32.21,29-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.42,32.42,32.42,30-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.63,32.63,32.63,31-Mar-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.87,32.87,32.87,03-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.16,33.16,33.16,05-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.1,33.1,33.1,06-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,32.88,32.88,32.88,07-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33,33,33,10-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.2,33.2,33.2,11-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.02,33.02,33.02,12-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.11,33.11,33.11,13-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.14,33.14,33.14,17-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.07,33.07,33.07,18-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.16,33.16,33.16,19-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.32,33.32,33.32,20-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.29,33.29,33.29,21-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.57,33.57,33.57,24-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.86,33.86,33.86,25-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.91,33.91,33.91,26-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,33.86,33.86,33.86,27-Apr-2017
112538,L&T Tax Saver Fund-Regular Plan - Growth,INF917K01288,,34.11,34.11,34.11,28-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.6800,15.5232,15.6800,02-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.6848,15.5280,15.6848,03-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.8010,15.6430,15.8010,06-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.7799,15.6221,15.7799,07-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.7186,15.5614,15.7186,08-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.7256,15.5683,15.7256,09-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.7469,15.5894,15.7469,10-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9635,15.8039,15.9635,14-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9828,15.8230,15.9828,15-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.1405,15.9791,16.1405,16-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0806,15.9198,16.0806,17-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0335,15.8732,16.0335,20-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9992,15.8392,15.9992,21-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.8847,15.7259,15.8847,22-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9951,15.8351,15.9951,23-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0612,15.9006,16.0612,24-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,15.9994,15.8394,15.9994,27-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.0694,15.9087,16.0694,28-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.1364,15.9750,16.1364,29-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.2032,16.0412,16.2032,30-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.2882,16.1253,16.2882,31-Mar-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3707,16.2070,16.3707,03-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4612,16.2966,16.4612,05-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5454,16.3799,16.5454,06-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3913,16.2274,16.3913,07-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4199,16.2557,16.4199,10-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5243,16.3591,16.5243,11-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4907,16.3258,16.4907,12-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5400,16.3746,16.5400,13-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5297,16.3644,16.5297,17-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.3946,16.2307,16.3946,18-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.4399,16.2755,16.4399,19-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5390,16.3736,16.5390,20-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.5145,16.3494,16.5145,21-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.6908,16.5239,16.6908,24-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.8553,16.6867,16.8553,25-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.8045,16.6365,16.8045,26-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.7901,16.6222,16.7901,27-Apr-2017
100337,SaharaTax Gain-Dividend,INF515L01189,INF515L01197,16.8594,16.6908,16.8594,28-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.8851,15.7262,15.8851,02-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.8901,15.7312,15.8901,03-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.0082,15.8481,16.0082,06-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.9870,15.8271,15.9870,07-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.9249,15.7657,15.9249,08-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.9322,15.7729,15.9322,09-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,15.9539,15.7944,15.9539,10-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.1739,16.0122,16.1739,14-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.1935,16.0316,16.1935,15-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.3534,16.1899,16.3534,16-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2929,16.1300,16.2929,17-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2455,16.0830,16.2455,20-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2109,16.0488,16.2109,21-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.0950,15.9341,16.0950,22-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2070,16.0449,16.2070,23-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2741,16.1114,16.2741,24-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2118,16.0497,16.2118,27-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.2830,16.1202,16.2830,28-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.3510,16.1875,16.3510,29-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.4187,16.2545,16.4187,30-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.5050,16.3400,16.5050,31-Mar-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.5890,16.4231,16.5890,03-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6810,16.5142,16.6810,05-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7664,16.5987,16.7664,06-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6105,16.4444,16.6105,07-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6398,16.4734,16.6398,10-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7457,16.5782,16.7457,11-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7118,16.5447,16.7118,12-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7619,16.5943,16.7619,13-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7519,16.5844,16.7519,17-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6152,16.4490,16.6152,18-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.6613,16.4947,16.6613,19-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7618,16.5942,16.7618,20-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.7371,16.5697,16.7371,21-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,16.9162,16.7470,16.9162,24-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0830,16.9122,17.0830,25-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0317,16.8614,17.0317,26-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0172,16.8470,17.0172,27-Apr-2017
120290,SaharaTax Gain-Dividend- Direct,INF515L01783,INF515L01791,17.0876,16.9167,17.0876,28-Apr-2017
100338,SaharaTax Gain-Growth,INF515L01205,,66.9445,66.2751,66.9445,02-Mar-2017
100338,SaharaTax Gain-Growth,INF515L01205,,66.9648,66.2952,66.9648,03-Mar-2017
100338,SaharaTax Gain-Growth,INF515L01205,,67.4610,66.7864,67.4610,06-Mar-2017
100338,SaharaTax Gain-Growth,INF515L01205,,67.3711,66.6974,67.3711,07-Mar-2017
100338,SaharaTax Gain-Growth,INF515L01205,,67.1091,66.4380,67.1091,08-Mar-2017
